"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003144";"ENSDARG00000003144";"26 x 1";"72hpf_pos_tbx5.1";"pxmp2";"peroxisomal membrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-040912-184]"
"ENSDARG00000013973";"ENSDARG00000013973";"22 x 3";"24hpf_pos";"pex3";"peroxisomal biogenesis factor 3 [Source:ZFIN;Acc:ZDB-GENE-040426-979]"
"ENSDARG00000025559";"ENSDARG00000025559";"15 x 12";"72hpf_pos_tbx5";"pex11g";"peroxisomal biogenesis factor 11 gamma [Source:ZFIN;Acc:ZDB-GENE-050913-79]"
"ENSDARG00000035149";"ENSDARG00000035149";"17 x 31";"72hpf_neg_gata5";"pex12";"peroxisomal biogenesis factor 12 [Source:ZFIN;Acc:ZDB-GENE-040426-929]"
"ENSDARG00000041511";"ENSDARG00000041511";"16 x 7";"72hpf_pos";"pex10";"peroxisomal biogenesis factor 10 [Source:ZFIN;Acc:ZDB-GENE-041010-71]"
"ENSDARG00000060707";"ENSDARG00000060707";"40 x 11";"24hpf_pos.1";"pex11a";"peroxisomal biogenesis factor 11 alpha [Source:ZFIN;Acc:ZDB-GENE-050419-121]"
"ENSDARG00000061684";"ENSDARG00000061684";"13 x 3";"48hpf_pos";"";"solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein), member 17 [Source:ZFIN;Acc:ZDB-GENE-070620-4]"
"ENSDARG00000069147";"ENSDARG00000069147";"22 x 13";"72hpf_pos_tbx5.1";"pex11b";"peroxisomal biogenesis factor 11 beta [Source:ZFIN;Acc:ZDB-GENE-060825-289]"
"ENSDARG00000073858";"ENSDARG00000073858";"4 x 16";"48hpf_pos.1";"pex26";"peroxisomal biogenesis factor 26 [Source:ZFIN;Acc:ZDB-GENE-030131-6584]"
"ENSDARG00000090861";"ENSDARG00000090861";"26 x 11";"24hpf_neg";"LOC566378";""
