"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000001442";"ENSDARG00000001442";"1 x 11";"72hpf_pos_tbx5.1";"inppl1b";"inositol polyphosphate phosphatase-like 1b [Source:ZFIN;Acc:ZDB-GENE-030616-75]"
"ENSDARG00000004616";"ENSDARG00000004616";"14 x 1";"72hpf_pos";"mtmr2";"myotubularin related protein 2 [Source:ZFIN;Acc:ZDB-GENE-990715-14]"
"ENSDARG00000008592";"ENSDARG00000008592";"40 x 24";"24hpf_pos";"mtmr8";"myotubularin related protein 8 [Source:ZFIN;Acc:ZDB-GENE-040426-1016]"
"ENSDARG00000015290";"ENSDARG00000015290";"2 x 12";"48hpf_pos.1";"sacm1la";"SAC1 like phosphatidylinositide phosphatase a [Source:ZFIN;Acc:ZDB-GENE-060503-122]"
"ENSDARG00000016794";"ENSDARG00000016794";"11 x 15";"72hpf_pos_gata5";"mtmr6";"myotubularin related protein 6 [Source:ZFIN;Acc:ZDB-GENE-030131-5557]"
"ENSDARG00000022378";"ENSDARG00000022378";"28 x 26";"72hpf_neg";"mtmr1b";"myotubularin related protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-48]"
"ENSDARG00000025011";"ENSDARG00000025011";"30 x 38";"24hpf_pos.1";"synj1";"synaptojanin 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9180]"
"ENSDARG00000026387";"ENSDARG00000026387";"13 x 4";"48hpf_pos";"tmem55bb";"transmembrane protein 55Bb [Source:ZFIN;Acc:ZDB-GENE-121214-195]"
"ENSDARG00000037101";"ENSDARG00000037101";"7 x 32";"72hpf_pos";"mtmr7a";"myotubularin related protein 7a [Source:ZFIN;Acc:ZDB-GENE-060421-7754]"
"ENSDARG00000038615";"ENSDARG00000038615";"28 x 40";"72hpf_neg_tbx5";"tmem55ba";"transmembrane protein 55Ba [Source:ZFIN;Acc:ZDB-GENE-051113-312]"
"ENSDARG00000053878";"ENSDARG00000053878";"36 x 21";"24hpf_pos";"inpp5l";"inositol polyphosphate-5-phosphatase L [Source:ZFIN;Acc:ZDB-GENE-051127-29]"
"ENSDARG00000056034";"ENSDARG00000056034";"1 x 15";"48hpf_pos.1";"tmem55a";"transmembrane protein 55A [Source:ZFIN;Acc:ZDB-GENE-060503-854]"
"ENSDARG00000056623";"ENSDARG00000056623";"9 x 29";"72hpf_neg_hand2";"ptenb";"phosphatase and tensin homolog B [Source:ZFIN;Acc:ZDB-GENE-030616-47]"
"ENSDARG00000056690";"ENSDARG00000056690";"5 x 35";"48hpf_neg";"mtmr1a";"myotubularin related protein 1a [Source:ZFIN;Acc:ZDB-GENE-050522-518]"
"ENSDARG00000056985";"ENSDARG00000056985";"10 x 5";"72hpf_pos_tbx5";"tpte";"transmembrane phosphatase with tensin homology [Source:ZFIN;Acc:ZDB-GENE-030131-5503]"
"ENSDARG00000071018";"ENSDARG00000071018";"9 x 31";"72hpf_neg_hand2";"ptena";"phosphatase and tensin homolog A [Source:ZFIN;Acc:ZDB-GENE-030131-3776]"
"ENSDARG00000074283";"ENSDARG00000074283";"10 x 1";"72hpf_pos_hand2.1";"inpp5d";"inositol polyphosphate-5-phosphatase D [Source:ZFIN;Acc:ZDB-GENE-100922-30]"
"ENSDARG00000078106";"ENSDARG00000078106";"7 x 5";"72hpf_pos_tbx5.1";"ocrl";"oculocerebrorenal syndrome of Lowe [Source:ZFIN;Acc:ZDB-GENE-061110-61]"
"ENSDARG00000078542";"ENSDARG00000078542";"10 x 24";"72hpf_pos.1";"";"inositol polyphosphate-5-phosphatase Ja [Source:ZFIN;Acc:ZDB-GENE-091117-4]"
"ENSDARG00000078618";"ENSDARG00000078618";"10 x 23";"72hpf_pos.1";"inpp5kb";"inositol polyphosphate-5-phosphatase Kb [Source:ZFIN;Acc:ZDB-GENE-100408-3]"
"ENSDARG00000093359";"ENSDARG00000093359";"8 x 32";"72hpf_neg_tbx5";"";"inositol polyphosphate-5-phosphatase Jb [Source:ZFIN;Acc:ZDB-GENE-081104-46]"
"ENSDARG00000099563";"ENSDARG00000099563";"3 x 15";"72hpf_pos.1";"inpp5ka";"inositol polyphosphate-5-phosphatase Ka [Source:ZFIN;Acc:ZDB-GENE-070410-101]"
"ENSDARG00000103683";"ENSDARG00000103683";"11 x 16";"72hpf_pos.1";"";"inositol polyphosphate-5-phosphatase B [Source:ZFIN;Acc:ZDB-GENE-110411-228]"
"ENSDARG00000103926";"ENSDARG00000103926";"25 x 38";"48hpf_pos.1";"";"inositol polyphosphate-5-phosphatase E [Source:ZFIN;Acc:ZDB-GENE-050809-23]"
"ENSDARG00000104222";"ENSDARG00000104222";"15 x 4";"72hpf_pos_tbx5.1";"";"inositol polyphosphate phosphatase-like 1a [Source:ZFIN;Acc:ZDB-GENE-030131-3904]"
