"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000003749";"ENSDARG00000003749";"18 x 40";"48hpf_neg";"polb";"polymerase (DNA directed), beta [Source:ZFIN;Acc:ZDB-GENE-040830-1]"
"ENSDARG00000015070";"ENSDARG00000015070";"40 x 34";"24hpf_pos.1";"pola2";"polymerase (DNA directed), alpha 2 [Source:ZFIN;Acc:ZDB-GENE-030131-778]"
"ENSDARG00000027689";"ENSDARG00000027689";"40 x 32";"24hpf_neg";"pold1";"polymerase (DNA directed), delta 1, catalytic subunit [Source:ZFIN;Acc:ZDB-GENE-060429-1]"
"ENSDARG00000033273";"ENSDARG00000033273";"40 x 34";"24hpf_pos.1";"primpol";"primase and polymerase (DNA-directed) [Source:ZFIN;Acc:ZDB-GENE-051113-100]"
"ENSDARG00000039613";"ENSDARG00000039613";"36 x 30";"24hpf_pos.1";"poll";"polymerase (DNA directed), lambda [Source:ZFIN;Acc:ZDB-GENE-040426-2712]"
"ENSDARG00000044622";"ENSDARG00000044622";"40 x 29";"24hpf_pos.1";"polq";"polymerase (DNA directed), theta [Source:ZFIN;Acc:ZDB-GENE-040724-232]"
"ENSDARG00000045308";"ENSDARG00000045308";"40 x 33";"24hpf_neg";"pola1";"polymerase (DNA directed), alpha 1 [Source:ZFIN;Acc:ZDB-GENE-030114-9]"
"ENSDARG00000052721";"ENSDARG00000052721";"40 x 33";"24hpf_pos.1";"prim2";"primase, DNA, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-050522-471]"
"ENSDARG00000058533";"ENSDARG00000058533";"40 x 35";"24hpf_neg";"pole";"polymerase (DNA directed), epsilon [Source:ZFIN;Acc:ZDB-GENE-070705-557]"
"ENSDARG00000058801";"ENSDARG00000058801";"19 x 35";"72hpf_neg_tbx5";"rev3l";"REV3-like, polymerase (DNA directed), zeta, catalytic subunit [Source:ZFIN;Acc:ZDB-GENE-050302-55]"
"ENSDARG00000059963";"ENSDARG00000059963";"40 x 27";"24hpf_pos.1";"polk";"polymerase (DNA directed) kappa [Source:ZFIN;Acc:ZDB-GENE-060526-137]"
"ENSDARG00000060951";"ENSDARG00000060951";"40 x 29";"24hpf_pos";"polg";"polymerase (DNA directed), gamma [Source:ZFIN;Acc:ZDB-GENE-060303-1]"
"ENSDARG00000078214";"ENSDARG00000078214";"33 x 29";"24hpf_pos";"mybbp1a";"MYB binding protein (P160) 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9864]"
"ENSDARG00000079632";"ENSDARG00000079632";"19 x 9";"72hpf_pos";"si:dkey-28b4.7";"si:dkey-28b4.7 [Source:ZFIN;Acc:ZDB-GENE-050506-118]"
"ENSDARG00000095046";"ENSDARG00000095046";"38 x 33";"24hpf_pos.1";"pold2";"polymerase (DNA directed), delta 2, regulatory subunit [Source:ZFIN;Acc:ZDB-GENE-030616-157]"
"ENSDARG00000100028";"ENSDARG00000100028";"40 x 30";"24hpf_pos.1";"";"polymerase (DNA directed), epsilon 2 [Source:ZFIN;Acc:ZDB-GENE-020419-16]"
"ENSDARG00000103470";"ENSDARG00000103470";"40 x 6";"24hpf_pos.1";"polm";"polymerase (DNA directed), mu [Source:ZFIN;Acc:ZDB-GENE-040426-911]"
