"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000011125";"ENSDARG00000011125";"39 x 27";"24hpf_pos";"snrpb";"small nuclear ribonucleoprotein polypeptides B and B1 [Source:ZFIN;Acc:ZDB-GENE-040426-1819]"
"ENSDARG00000011648";"ENSDARG00000011648";"35 x 23";"24hpf_pos";"snrpd1";"small nuclear ribonucleoprotein D1 polypeptide [Source:ZFIN;Acc:ZDB-GENE-020419-14]"
"ENSDARG00000013800";"ENSDARG00000013800";"34 x 27";"24hpf_pos";"snrpd3";"small nuclear ribonucleoprotein D3 polypeptide [Source:ZFIN;Acc:ZDB-GENE-040625-55]"
"ENSDARG00000021945";"ENSDARG00000021945";"33 x 29";"24hpf_pos";"ddx23";"DEAD (Asp-Glu-Ala-Asp) box polypeptide 23 [Source:ZFIN;Acc:ZDB-GENE-030131-6215]"
"ENSDARG00000023160";"ENSDARG00000023160";"35 x 33";"24hpf_neg";"snrnp40";"small nuclear ribonucleoprotein 40 (U5) [Source:ZFIN;Acc:ZDB-GENE-040426-978]"
"ENSDARG00000026180";"ENSDARG00000026180";"35 x 36";"24hpf_neg";"prpf8";"pre-mRNA processing factor 8 [Source:ZFIN;Acc:ZDB-GENE-030131-577]"
"ENSDARG00000027357";"ENSDARG00000027357";"35 x 11";"24hpf_pos.1";"cd2bp2";"CD2 (cytoplasmic tail) binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-925]"
"ENSDARG00000033175";"ENSDARG00000033175";"17 x 16";"72hpf_pos_gata5";"snrpe";"small nuclear ribonucleoprotein polypeptide E [Source:ZFIN;Acc:ZDB-GENE-040426-1112]"
"ENSDARG00000036190";"ENSDARG00000036190";"38 x 20";"72hpf_pos_gata5.1";"txnl4a";"thioredoxin-like 4A [Source:ZFIN;Acc:ZDB-GENE-041010-25]"
"ENSDARG00000040440";"ENSDARG00000040440";"30 x 23";"24hpf_neg";"snrpd2";"small nuclear ribonucleoprotein D2 polypeptide [Source:ZFIN;Acc:ZDB-GENE-040914-10]"
"ENSDARG00000058962";"ENSDARG00000058962";"27 x 8";"72hpf_pos";"txnl4b";"thioredoxin-like 4B [Source:ZFIN;Acc:ZDB-GENE-051030-63]"
"ENSDARG00000076283";"ENSDARG00000076283";"34 x 10";"72hpf_neg_hand2";"snrpd3l";"small nuclear ribonucleoprotein D3 polypeptide, like [Source:ZFIN;Acc:ZDB-GENE-030131-5219]"
"ENSDARG00000099667";"ENSDARG00000099667";"37 x 23";"72hpf_neg_gata5";"snrpg";"small nuclear ribonucleoprotein polypeptide G [Source:ZFIN;Acc:ZDB-GENE-040912-105]"
