"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000001804";"ENSDARG00000001804";"6 x 21";"72hpf_pos.1";"zgc:112148";"zgc:112148 [Source:ZFIN;Acc:ZDB-GENE-050417-235]"
"ENSDARG00000007886";"ENSDARG00000007886";"40 x 24";"24hpf_pos.1";"slc35b2";"solute carrier family 35 (adenosine 3'-phospho 5'-phosphosulfate transporter), member B2 [Source:ZFIN;Acc:ZDB-GENE-050213-1]"
"ENSDARG00000013009";"ENSDARG00000013009";"23 x 34";"72hpf_neg_gata5";"ubiad1";"UbiA prenyltransferase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3205]"
"ENSDARG00000017606";"ENSDARG00000017606";"18 x 11";"72hpf_pos";"sys1";"Sys1 golgi trafficking protein [Source:ZFIN;Acc:ZDB-GENE-030131-8283]"
"ENSDARG00000019636";"ENSDARG00000019636";"3 x 24";"72hpf_pos_gata5";"yif1a";"Yip1 interacting factor homolog A (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-6922]"
"ENSDARG00000019746";"ENSDARG00000019746";"20 x 40";"24hpf_neg";"rfng";"RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:ZFIN;Acc:ZDB-GENE-030131-5418]"
"ENSDARG00000029621";"ENSDARG00000029621";"32 x 7";"24hpf_pos";"sgms1";"sphingomyelin synthase 1 [Source:ZFIN;Acc:ZDB-GENE-061103-295]"
"ENSDARG00000036897";"ENSDARG00000036897";"15 x 18";"72hpf_pos_gata5";"";"zgc:100911 [Source:ZFIN;Acc:ZDB-GENE-040801-162]"
"ENSDARG00000037879";"ENSDARG00000037879";"19 x 40";"24hpf_neg";"lfng";"LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:ZFIN;Acc:ZDB-GENE-980605-16]"
"ENSDARG00000038213";"ENSDARG00000038213";"20 x 39";"72hpf_pos.1";"slc35b1";"solute carrier family 35, member B1 [Source:ZFIN;Acc:ZDB-GENE-040912-148]"
"ENSDARG00000039459";"ENSDARG00000039459";"14 x 12";"72hpf_pos_tbx5";"qsox1";"quiescin Q6 sulfhydryl oxidase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7019]"
"ENSDARG00000039601";"ENSDARG00000039601";"21 x 5";"72hpf_pos_gata5";"ier3ip1";"immediate early response 3 interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-050506-106]"
"ENSDARG00000042925";"ENSDARG00000042925";"9 x 1";"72hpf_pos_tbx5";"mfng";"MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:ZFIN;Acc:ZDB-GENE-041130-1]"
"ENSDARG00000043134";"ENSDARG00000043134";"18 x 8";"72hpf_pos";"cux1b";"cut-like homeobox 1b [Source:ZFIN;Acc:ZDB-GENE-040801-260]"
"ENSDARG00000044584";"ENSDARG00000044584";"37 x 8";"24hpf_pos";"tex261";"testis expressed 261 [Source:ZFIN;Acc:ZDB-GENE-050522-400]"
"ENSDARG00000045437";"ENSDARG00000045437";"16 x 10";"72hpf_pos_hand2.1";"slc35b3";"solute carrier family 35 (adenosine 3'-phospho 5'-phosphosulfate transporter), member B3 [Source:ZFIN;Acc:ZDB-GENE-060312-46]"
"ENSDARG00000052520";"ENSDARG00000052520";"18 x 33";"72hpf_neg_gata5";"sgms2";"sphingomyelin synthase 2 [Source:ZFIN;Acc:ZDB-GENE-070730-2]"
"ENSDARG00000057053";"ENSDARG00000057053";"18 x 12";"72hpf_pos";"zgc:91976";"zgc:91976 [Source:ZFIN;Acc:ZDB-GENE-041114-201]"
"ENSDARG00000057060";"ENSDARG00000057060";"19 x 3";"72hpf_pos_gata5.1";"tvp23b";"trans-golgi network vesicle protein 23 homolog B (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050522-404]"
"ENSDARG00000061520";"ENSDARG00000061520";"40 x 1";"72hpf_pos_hand2";"b4galnt1a";"beta-1,4-N-acetyl-galactosaminyl transferase 1a [Source:ZFIN;Acc:ZDB-GENE-070112-1462]"
"ENSDARG00000070605";"ENSDARG00000070605";"23 x 19";"72hpf_pos_hand2.1";"b4galnt2.2";"beta-1,4-N-acetyl-galactosaminyl transferase 2, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-130530-731]"
"ENSDARG00000074663";"ENSDARG00000074663";"7 x 10";"72hpf_pos_tbx5";"zgc:162183";"zgc:162183 [Source:ZFIN;Acc:ZDB-GENE-070410-30]"
"ENSDARG00000076361";"ENSDARG00000076361";"1 x 26";"72hpf_neg_gata5";"LOC100333855";"beta-1,4-N-acetyl-galactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:24136]"
"ENSDARG00000077174";"ENSDARG00000077174";"30 x 40";"24hpf_neg";"qsox2";"quiescin Q6 sulfhydryl oxidase 2 [Source:ZFIN;Acc:ZDB-GENE-110203-4]"
"ENSDARG00000077352";"ENSDARG00000077352";"7 x 37";"72hpf_neg_tbx5";"b4galnt1b";"beta-1,4-N-acetyl-galactosaminyl transferase 1b [Source:ZFIN;Acc:ZDB-GENE-100728-3]"
"ENSDARG00000094579";"ENSDARG00000094579";"24 x 19";"72hpf_pos_hand2.1";"b4galnt2.1";"beta-1,4-N-acetyl-galactosaminyl transferase 2, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9081]"
"ENSDARG00000101257";"ENSDARG00000101257";"32 x 7";"24hpf_pos.1";"";""
