"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000014571";"ENSDARG00000014571";"21 x 40";"24hpf_neg";"ctnnb1";"catenin (cadherin-associated protein), beta 1 [Source:ZFIN;Acc:ZDB-GENE-980526-362]"
"ENSDARG00000018162";"ENSDARG00000018162";"23 x 16";"72hpf_pos_tbx5.1";"ctnnal1";"catenin (cadherin-associated protein), alpha-like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-507]"
"ENSDARG00000023472";"ENSDARG00000023472";"12 x 23";"72hpf_pos.1";"";"catenin, beta 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2575]"
"ENSDARG00000024785";"ENSDARG00000024785";"6 x 40";"72hpf_neg_tbx5";"ctnna2";"catenin (cadherin-associated protein), alpha 2 [Source:ZFIN;Acc:ZDB-GENE-060815-3]"
"ENSDARG00000059067";"ENSDARG00000059067";"25 x 38";"24hpf_pos";"jupb";"junction plakoglobin b [Source:ZFIN;Acc:ZDB-GENE-110407-10]"
"ENSDARG00000061197";"ENSDARG00000061197";"35 x 21";"24hpf_pos";"armc7";"armadillo repeat containing 7 [Source:ZFIN;Acc:ZDB-GENE-060929-288]"
"ENSDARG00000070787";"ENSDARG00000070787";"32 x 33";"72hpf_neg";"jupa";"junction plakoglobin a [Source:ZFIN;Acc:ZDB-GENE-991207-22]"
"ENSDARG00000073765";"ENSDARG00000073765";"30 x 6";"72hpf_pos";"gna13a";"guanine nucleotide binding protein (G protein), alpha 13a [Source:ZFIN;Acc:ZDB-GENE-030131-5024]"
"ENSDARG00000078233";"ENSDARG00000078233";"5 x 16";"48hpf_pos.1";"ctnnd1";"catenin (cadherin-associated protein), delta 1 [Source:ZFIN;Acc:ZDB-GENE-110208-9]"
"ENSDARG00000102441";"ENSDARG00000102441";"25 x 6";"24hpf_neg";"ctnna1";"catenin (cadherin-associated protein), alpha 1 [Source:ZFIN;Acc:ZDB-GENE-991207-24]"
