"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000102928";1;"ENSDARG00000102928";"";3,2003594422745;2,96891539929549;11,8791589316085;-0,868740219525702;0,474265172573521;2,15481528722175;"0.0233783062307356      .";"1 x 30";" ";""
"ENSDARG00000042753";2;"ENSDARG00000042753";"cts12";2,76309936044186;2,30860031987993;7,93980946053296;-1,46767051123327;0,506095929785066;2,34717362227326;"0.0160573898917655      .";"1 x 29";"22 NA";"cathepsin 12 [Source:ZFIN;Acc:ZDB-GENE-050208-336]"
"ENSDARG00000103199";3;"ENSDARG00000103199";"si:dkey-247k7.2";4,21182073786472;1,69595580171744;5,13444504743019;-1,37859750015399;0,480592546643804;2,19212418964101;"0.0217527218613989      .";"1 x 27";"16 NA";"si:dkey-247k7.2 [Source:ZFIN;Acc:ZDB-GENE-031118-45]"
"ENSDARG00000090635";4;"ENSDARG00000090635";"kcnj1a.4";4,55408388025554;1,68650771857752;4,61646267331659;-1,69949186286198;0,363016863320844;1,55837584938045;"0.0693511982991895      .";"1 x 26";"18 NA";"potassium inwardly-rectifying channel, subfamily J, member 1a, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-050420-186]"
"ENSDARG00000056873";5;"ENSDARG00000056873";"and3";5,18360516412716;1,63981096591379;4,18992959158216;-2,48056404811997;0,812468914865904;5,57435763540277;"2.09553060255274e-05      .";"1 x 31";"10 NA";"actinodin3 [Source:ZFIN;Acc:ZDB-GENE-040724-185]"
"ENSDARG00000023082";6;"ENSDARG00000023082";"krt1-19d";5,48261177920056;2,288322052013;4,1211599706248;-3,11806382423876;0,903413127443447;8,42792779474094;"1.40119748692769e-07      .";"1 x 30";"19 NA";"keratin, type 1, gene 19d [Source:ZFIN;Acc:ZDB-GENE-060316-1]"
"ENSDARG00000092947";7;"ENSDARG00000092947";"cyt1";12,8421646764312;1,77016637507732;3,92247260584298;-3,30487978177614;0,679502963189783;3,70466506351997;"0.000961662382543915      .";"1 x 28";"19 NA";"type I cytokeratin, enveloping layer [Source:ZFIN;Acc:ZDB-GENE-991008-6]"
"ENSDARG00000089060";8;"ENSDARG00000089060";"kcnj1a.5";4,65795130045472;1,85747979887203;3,86465337204399;-2,02748525677608;0,393431612922718;1,71177440731492;"0.0531247823840489      .";"1 x 26";"18 NA";"potassium inwardly-rectifying channel, subfamily J, member 1a, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-050420-120]"
"ENSDARG00000086248";9;"ENSDARG00000086248";"kcnj1a.3";4,67548106190805;1,84081972502273;3,84479824009964;-1,98361220500556;0,324127107329199;1,37049669395276;"0.094727187135161      .";"1 x 26";"18 NA";"potassium inwardly-rectifying channel, subfamily J, member 1a, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-050420-256]"
"ENSDARG00000004748";10;"ENSDARG00000004748";"zgc:100868";6,75199037199859;1,70861991247013;3,80736619126167;-3,871258551806;0,700618342666394;3,92758389872411;"0.000600940596409805      .";"1 x 28";"3 NA";"zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]"
